Year,Pop E&W,Pop England,Share Males farm sector,Male Farm Wage,Male Non-Farm Wage,Male average Wage,Work Days per Year,Total Wage Income,Land rents,Net House rents,Other Capital Income,All Capital Income,Indirect Taxes,Net National Income,Price Index - Domestic Expenditure,Price Index - GDP,Price Index - Cost of Living,Real Net National Income (DE),Real NNI/N
1744,,6.05205365,0.599911993,10.38667887,17.23600984,15.38484003,300,43.41582874,13.13614378,2.722809471,12.64395194,15.36676141,3.36936984,75.28810377,54.75853406,58.79779487,53.56045043,21.20359554,69.1810768
1745,,6.05205365,0.612918569,10.49536894,16.89717646,15.23290279,300,42.98706373,12.52323871,2.746966531,12.5959668,15.34293333,3.23069634,74.08393211,56.53682875,60.57735607,56.18959081,20.20041158,65.90798352
1746,,6.05205365,0.62713445,10.67704497,17.14642327,15.3769126,300,43.39345763,12.52323871,2.746966531,12.86873899,15.61570552,3.14432256,74.67672441,59.93277185,64.4647402,60.60848308,19.22749056,62.73362925
1747,,6.05205365,0.622762939,10.55741131,16.54567339,15.06883785,300,42.52407447,12.52323871,2.746966531,12.51630518,15.26327171,3.60234132,73.9129262,58.04395257,62.53433922,59.01382013,19.58267918,63.89250494
1748,,6.05205365,0.625782487,10.93784842,16.39754655,15.27673108,300,43.11074662,12.52323871,2.746966531,12.79259378,15.53956031,3.8075781,74.98112374,59.44648836,64.16472538,60.75945361,19.39544231,63.28160628
1749,,6.05205365,0.626345273,10.95044513,16.02912096,15.11065767,300,42.64208951,12.52323871,2.746966531,12.75949918,15.50646571,3.97160904,74.64340297,58.7725005,64.01522397,60.41266793,19.53019791,63.72127402
1750,,6.2625,0.611326063,10.73800274,16.44602246,15.23106786,300,44.47648253,15.23468759,3.749706293,13.32486266,17.07456896,3.95496822,80.7407073,59.30445065,64.1534764,60.11232031,20.98422831,66.16462255
1751,,6.2625,0.611536276,10.68665863,16.34680773,15.15171435,300,44.24476109,15.23468759,3.749706293,13.33153604,17.08124234,4.00647552,80.56716653,59.39362509,64.08887177,61.46646888,20.91550915,65.94794662
1752,,6.2625,0.623416795,10.86262618,16.73106208,15.37337875,300,44.8920468,15.23468759,3.749706293,13.3844915,17.13419779,3.99141954,81.25235172,62.47396667,67.54509117,65.48679589,20.0427085,63.19594998
1753,,6.2625,0.617815908,10.836663,16.81747912,15.42551896,300,45.04430226,15.23468759,3.749706293,13.47784268,17.22754898,4.24103184,81.74757066,61.26756358,66.51744216,64.04552427,20.55897413,64.82376873
1754,,6.2625,0.613257846,10.99604988,17.35500929,15.80579361,300,46.1547483,15.23468759,3.749706293,13.65076514,17.40047143,4.18318518,82.97309249,61.46853213,66.36440264,63.59850733,20.79452971,65.56649066
1755,,6.2625,0.598858668,11.04430717,16.80186809,15.68740524,300,45.80904054,16.97181927,3.816410363,14.52319453,18.33960489,4.31234964,85.43281434,60.04056085,64.88118065,61.40009123,21.92066542,69.11726904
1756,,6.2625,0.617188861,10.5156656,16.92563926,15.23686344,300,44.49340629,16.97181927,3.816410363,14.1404742,17.95688456,4.23786216,83.65997228,62.71190091,67.92356172,65.83228117,20.55826935,64.82154653
1757,,6.2625,0.642096281,11.0855461,16.7562147,15.43175195,300,45.06250331,16.97181927,3.816410363,14.36985653,18.18626689,4.1007735,84.32136297,69.58629616,75.78145911,76.31046054,18.74138417,59.0927906
1758,,6.2625,0.62589092,11.05228404,17.02058637,15.63852815,300,45.66631378,16.97181927,3.816410363,14.40519825,18.22160861,4.2751059,85.13484757,66.06193669,71.61155534,70.45683166,19.90457037,62.76039157
1759,,6.2625,0.602715806,11.09448465,16.75422931,15.69131643,300,45.82046167,16.97181927,3.816410363,14.64805078,18.46446115,4.3147269,85.57146899,60.90828173,66.01462013,62.77056965,21.6885227,68.3853081
1760,,6.513219054,0.599380016,11.55254902,17.61249359,16.40990165,300,49.83724242,16.14279668,3.987246347,14.91240074,18.89964709,5.01681102,89.8964972,61.70290903,67.43268952,62.36870504,22.46213714,68.09825215
1761,,6.544827798,0.594271171,11.31016758,17.43235344,16.19716323,300,49.4298764,16.14279668,4.011703264,14.9442473,18.95595057,5.43758604,89.96620969,60.54124252,65.97700978,60.81029458,22.92578889,69.16822647
1762,,6.576589941,0.605794092,11.23506967,17.32187334,16.02068264,300,49.12856992,16.14279668,4.036278871,14.79900213,18.835281,5.2616688,89.36831639,62.51708355,67.97282467,64.13057545,22.05205693,66.21081238
1763,,6.608506225,0.610102466,11.17342406,17.37621166,15.96508113,300,49.19565809,16.14279668,4.060973743,15.16159106,19.2225648,5.60716392,90.16818349,63.68212968,69.37537041,65.9050556,21.85440849,65.30047318
1764,,6.6405774,0.618712529,11.11317239,17.54441748,15.93481669,300,49.34069426,16.14279668,4.085788461,14.98340666,19.06919512,5.79179778,90.34448383,65.80756093,71.4199784,69.24141321,21.17672297,62.96997018
1765,,6.672804216,0.618506712,11.42501337,17.63429346,16.20255498,300,50.41319562,17.21643496,4.250119116,16.43058077,20.68069989,5.75217678,94.06250724,68.21947298,73.98641218,72.48636452,21.28614013,62.98963758
1766,,6.70518743,0.60887997,11.62396723,17.71048316,16.45206811,300,51.43796307,17.21643496,4.27602493,16.87105979,21.14708472,5.85836106,95.65984381,67.06621806,72.27519171,71.26213669,22.04853423,64.93059408
1767,,6.7377278,0.621427699,12.93029628,17.6157891,17.3071005,300,54.37385423,17.21643496,4.302056465,17.33857846,21.64063493,5.53188402,98.76280814,72.38733541,77.89291485,78.58606366,21.09370863,61.81872683
1768,,6.770426088,0.626319412,11.54781344,17.65751648,16.27514285,300,51.37988782,17.21643496,4.328214331,16.68010495,21.00831928,5.70463158,95.30927364,70.29866616,76.25337818,76.1878015,20.96195202,61.13589814
1769,,6.803283062,0.612105649,11.53306477,17.99941245,16.49094673,300,52.31382449,17.21643496,4.354499142,17.02087534,21.37537448,6.05091912,96.95655306,67.23008534,73.10594298,70.29809874,22.31459053,64.76657876
1770,,6.836299492,0.544789486,11.59613794,17.93446914,16.94485357,300,54.01460965,18.62197936,4.361290477,17.36661726,21.72790774,6.3235116,100.6880083,67.32701748,72.80051577,69.90290579,23.08240614,66.67155327
1771,,6.86947615,0.557455052,12.09554384,18.06305671,17.27917744,300,55.34762958,18.62197936,4.38771216,17.61650075,22.00421291,6.00733602,101.9811579,71.18324625,76.99432052,76.2293677,22.13809817,63.63517817
1772,,6.902813816,0.560796319,12.14573533,18.52955236,17.5127336,300,56.36797616,18.62197936,4.414262067,17.8615715,22.27583356,5.90511384,103.1709029,73.00079503,78.53657392,79.98341215,21.8494917,62.50226471
1773,,6.936313269,0.566117648,11.77159124,18.37822672,17.14577718,300,55.45468159,18.62197936,4.440940821,17.72542894,22.16636976,6.21495006,102.4579808,73.41422661,79.24696584,79.94203264,21.58199961,61.43891769
1774,,6.969975296,0.566330289,12.30244603,18.28908615,17.4743162,300,56.79155631,18.62197936,4.467749047,18.01830257,22.48605162,5.92650918,103.8260965,74.16332524,80.10380375,80.94111362,21.68719126,61.44020361
1775,,7.003800685,0.561396125,12.43498793,18.65172394,17.76615569,300,58.02024833,20.00815568,4.307442724,17.07881625,21.38625897,6.23000604,105.644669,73.09040301,79.27042143,79.00671006,22.31339212,62.90894391
1776,,7.06314173,0.539289213,12.94582195,19.04985538,18.45141482,300,60.76869846,20.00815568,4.352732798,17.56957856,21.92231135,6.39245214,109.0916176,69.26693873,74.75183654,72.75271438,24.31478881,67.97561668
1777,,7.122985553,0.553514579,12.78934122,19.28666,18.37266714,300,61.02202448,20.00815568,4.398406601,17.59300284,21.99140944,6.07231446,109.0939041,72.15675869,78.0816266,76.74952925,23.35086669,64.73237129
1778,,7.183336414,0.55858838,12.55865547,19.34928876,18.22277485,300,61.03698269,20.00815568,4.444467384,17.61932112,22.06378851,6.11510514,109.224032,73.21702273,78.93921667,77.1633264,23.02540136,63.29385949
1779,,7.244198609,0.547257714,12.39765209,19.10912404,18.07752569,300,61.06349775,20.00815568,4.490918426,17.63191187,22.12283029,6.45663816,109.6511219,69.43914248,75.3197,70.9460317,24.38200965,66.45990644
1780,,7.305576471,0.466106548,12.65694539,19.06498906,18.74228288,300,63.84535716,19.02639707,3.968313402,19.94202039,23.91033379,7.0168791,113.7989671,70.26761789,76.1727412,71.97762584,25.00130228,67.57541402
1781,,7.367474369,0.476603529,13.47692693,19.10050835,19.17002473,300,65.85574212,19.02639707,4.009626512,20.3055258,24.31515232,7.2347946,116.4320861,74.57171323,80.30680867,79.13049039,24.11227943,64.62494845
1782,,7.429896709,0.477009843,13.64079734,19.29121586,19.38312231,300,67.15198481,19.02639707,4.051289656,20.73529178,24.78658143,7.38376956,118.3487329,75.88485439,81.0089517,80.52225878,24.07893293,63.99337807
1783,,7.492847934,0.490041191,13.60822116,19.07393047,19.15940125,300,66.93930407,19.02639707,4.093305798,20.45825479,24.55156059,6.67930818,117.1965699,77.4921961,83.61121793,83.30445228,23.3572148,61.55377764
1784,,7.556332525,0.484647708,13.28284173,19.66297136,19.34773142,300,68.17002488,19.02639707,4.135677931,20.92296355,25.05864148,7.2625293,119.5175927,76.24930014,82.73291892,80.98122983,24.20075992,63.24096926
1785,,7.620321265,0.478560891,12.8500809,19.43008434,19.00190096,300,67.51848247,19.63804831,3.974454369,19.62942461,23.60387898,8.46225318,119.2226629,73.61513562,80.08821223,77.41181782,25.05516369,64.92389082
1786,,7.68543923,0.476672494,12.68043313,19.3494081,18.87051499,300,67.62461206,19.63804831,4.015795439,19.34914389,23.36493933,8.07951432,118.707114,72.09715173,78.36137703,74.88019184,25.43524286,65.35032793
1787,,7.751113648,0.474268114,12.89215655,19.53919155,19.11986942,300,69.10371058,19.63804831,4.057489782,20.0499879,24.10747768,8.82518154,121.6744181,73.39154701,79.09862807,76.7520215,25.67651007,65.41125253
1788,,7.817349274,0.476393735,13.11153146,19.65253561,19.30566912,300,70.37148508,19.63804831,4.099540415,20.27582882,24.37536924,8.91710226,123.3020049,73.9396476,80.16138592,77.37003481,25.85578318,65.30986051
1789,,7.884150903,0.489192307,13.06293861,19.52910111,19.12755484,300,70.31803485,19.63804831,4.141950383,20.07866399,24.22061437,8.67541416,122.8521117,75.89351824,83.04690966,80.57867499,25.07667709,62.80520461
1790,,7.951523373,0.430138054,14.70203775,20.1868702,20.78657484,300,77.07004533,22.91390406,6.218409692,23.19301076,29.41142046,8.8434072,138.238777,78.07698219,85.17483042,82.72809115,27.40850361,68.0637011
1791,,8.019471561,0.42065265,15.52536452,20.41086364,21.4015165,300,80.02812489,22.91390406,6.282511668,23.77063805,30.05314971,9.86642142,142.8616001,77.55053508,84.19338126,81.91862383,28.46092824,70.07835264
1792,,8.088000387,0.41966621,14.39887541,21.0395482,21.24708118,300,80.1295644,22.91390406,6.347161414,23.89782616,30.24498757,10.17546522,143.4639213,76.59408628,83.52267472,79.30057219,28.94242206,70.66010599
1793,,8.157114812,0.423411299,14.86720985,21.9173725,22.03139561,300,83.79747361,22.91390406,6.412363613,24.67734676,31.08971037,9.60096072,147.4020488,79.52835411,86.25738717,82.03702887,28.66958032,69.40093729
1794,,8.226819842,0.430929302,14.40982271,22.0446241,21.8285915,300,83.73558171,22.91390406,6.478122983,24.84976493,31.32788792,10.0122267,147.9896004,81.17200019,88.22833114,85.43990236,28.22538727,67.74675502
1795,,8.297119157,0.443787892,14.48089373,22.36294481,21.96429183,300,84.97611538,25.40006278,7.088871652,28.16097959,35.24985124,10.56612828,156.1921577,90.28519294,97.35728027,97.87853903,26.94716429,64.13074993
1796,,8.38048983,0.447509959,15.69685081,23.00107984,23.00376606,300,89.89192627,25.40006278,7.174066095,28.65535353,35.82941963,10.09622322,161.2176319,94.86160592,100.5709924,103.2428106,26.39915443,62.20154737
1797,,8.464698223,0.427822937,16.04393837,23.99563451,23.96986131,300,94.60832248,25.40006278,7.260116583,29.71445914,36.97457572,11.28643806,168.269399,90.06339627,96.37314912,93.39329513,28.95338783,67.54115506
1798,,8.549752755,0.412699489,16.3564466,24.40236102,24.53268211,300,97.80271895,25.40006278,7.34703172,30.86616768,38.2131994,12.92595504,174.3419362,88.64104517,93.72556962,91.14867253,30.46526978,70.36100724
1799,,8.635661928,0.426296521,16.84362264,24.05268429,24.45391781,300,98.46829579,25.40006278,7.434820193,32.71576207,40.15058227,14.99100156,179.0099424,94.92515366,100.5653112,100.4636518,29.43296406,67.30060115
1800,,8.722434328,0.443963943,17.83270457,25.182196,25.56008019,300,103.9566466,31.4478616,8.518780573,39.27766638,47.79644695,13.77146718,196.9724223,115.5496933,121.4605182,130.2317609,26.92585378,60.9554231
1801,9.156,8.81007863,0.457845936,17.91169958,26.78399904,26.43796031,300,108.6075638,31.4478616,8.620190316,38.57319371,47.19338402,14.31427488,201.5630843,122.4529333,128.752356,137.5566786,25.75986234,57.73568579
1802,,8.898603595,0.416767485,17.81288562,27.68146438,27.35928467,300,113.5217142,31.4478616,8.72261904,38.48776983,47.21038887,16.42528176,208.6052464,104.4940657,111.7239669,111.0072865,30.91525653,68.60117734
1803,,8.988018072,0.39710301,18.37952194,28.35896785,28.41551227,300,119.0890328,31.4478616,8.826076983,40.15438956,48.98046654,19.16388528,218.6812462,102.1838318,108.291324,106.7632501,33.09607103,72.70982149
1804,,9.078330999,0.390605916,19.2440728,29.54825293,29.68974086,300,125.6795918,31.4478616,8.930574486,41.9468744,50.87744888,21.93101592,229.9359182,106.0365869,110.1635143,110.3739816,33.48405033,72.83037535
1805,,9.169553939,0.386602189,19.99597707,30.83342583,30.96356477,300,132.3888791,36.25476322,11.65539123,46.64999391,58.30538514,23.63630376,250.5853312,114.9328945,117.5079771,122.1915916,33.72604993,72.6269564
1806,,9.228847181,0.383312723,20.10046817,31.54246148,31.53613804,300,135.7088917,36.25476322,11.7438836,47.32765606,59.07153966,24.75837048,255.7935651,115.0549819,117.7185762,120.9037487,34.33239988,73.45769269
1807,,9.288523832,0.38136171,19.63587218,32.58424762,32.06860762,300,138.8926118,36.25476322,11.83294819,49.13371739,60.96666558,27.972426,264.0864666,117.1925248,120.1486034,123.0156232,34.84606778,74.0777278
1808,,9.348586371,0.373247075,20.88754622,33.02306797,33.07925965,300,144.1962835,36.25476322,11.9225887,50.78692183,62.70951053,28.447878,271.6084352,119.6380638,119.7079645,125.9782873,35.10149526,74.1413087
1809,,9.409037294,0.399601838,22.11212514,33.27985949,33.5163934,300,147.0465402,36.25476322,12.01280885,50.8235817,62.83639055,27.972426,274.1101199,128.5288962,130.3421772,136.9291649,32.95977575,69.17029592
1810,,9.469879111,0.392088983,21.96370036,34.65117735,34.41035316,300,151.9448225,45.1497895,13.26324576,53.25858822,66.52183398,30.270444,293.88689,131.4563028,133.9305254,139.8768967,34.51229262,71.96311442
1811,10.455,9.782,0.388983747,22.80272638,36.57755098,36.1063342,300,164.6885468,45.1497895,13.77260259,55.99727334,69.76987593,29.161056,308.7692682,128.5597553,134.79015,135.6998055,37.13284824,74.95682448
1812,,9.931484488,0.408670146,24.74793638,37.04576446,37.14564128,300,172.0181886,45.1497895,14.01654956,57.80667468,71.82322424,27.893184,316.8843864,140.0387952,145.3985245,151.027765,35.0665789,69.72038954
1813,,10.08325334,0.362,25.69619964,38.1558218,38.970169,300,183.2252442,45.1497895,14.26422443,60.46535481,74.72957924,29.478024,332.5826369,142.9971907,146.0353182,154.6325226,35.96140158,70.42332182
1814,,10.23734145,0.362,24.30808733,38.20243343,38.42250927,300,183.4109474,45.1497895,14.51568416,60.27759164,74.7932758,30.90438,334.2583927,133.3825776,137.4682406,138.832516,38.69218973,74.63055911
1815,,10.39378428,0.362,22.83974241,38.43400743,37.96465404,300,183.9947735,41.49085835,16.01193234,63.55006918,79.56200152,30.270444,335.3180774,125.9628878,131.847682,128.3845254,41.06820523,78.02119541
1816,,10.5526178,0.362,21.4520692,37.41150705,36.62126143,300,180.196292,41.49085835,16.29291254,62.60011482,78.89302735,27.180006,327.7601837,121.841251,128.5238405,124.94556,41.58486137,77.81362082
1817,,10.71387855,0.362,22.80525762,36.11944848,36.27834219,300,181.236845,41.49085835,16.57818656,63.11023277,79.68841932,25.832892,328.2490147,127.4164048,132.248704,135.6004038,39.89525913,73.52840522
1818,,10.87760363,0.362,22.08315514,35.46334686,35.52890865,300,180.2052494,41.49085835,16.86782001,63.42666812,80.29448814,28.49859288,330.4891888,127.7551912,131.7603904,135.1571317,40.03404029,72.6736157
1819,,11.04383068,0.362,22.3896569,35.80819834,35.91129158,300,184.9281844,41.49085835,17.16187953,63.92752538,81.08940491,27.972426,335.4808736,122.941111,127.9499402,127.3093651,42.20849699,75.46763208
1820,,11.21259794,0.362,22.80863305,35.53092978,35.88723886,300,187.6284263,36.89561865,16.31072109,59.12906295,75.43978404,29.60519472,329.5690237,116.6985525,121.4684513,120.1608969,43.67267963,76.91023985
1821,12.173,11.384,0.358291667,21.01064275,34.7987488,34.60104242,300,183.6692325,36.89561865,16.59346835,58.14690729,74.74037564,30.35908224,325.664309,109.3942738,114.0178193,111.5478849,45.99419742,79.77902664
1822,,11.54918487,0.354583333,18.17660099,33.08214664,32.14543735,300,173.1103416,36.89561865,16.86595965,55.62253715,72.4884968,29.97418608,312.4686432,102.3829905,106.7978803,101.6322176,47.10818186,80.54258888
1823,,11.71676662,0.350875,18.81267993,33.19485095,32.57132949,300,177.9490226,36.89561865,17.14240487,56.48730761,73.62971247,29.185308,317.6596617,102.9474019,106.8776841,102.2639403,47.6115435,80.23891669
1824,,11.88678003,0.347166667,19.78602948,33.13483852,33.11292234,300,183.5329638,36.89561865,17.42286138,57.69423895,75.11710033,29.8692144,325.4148971,106.0182672,109.963195,108.6165647,47.35506642,78.66522687
1825,,12.05926038,0.343458333,20.9019009,34.87630906,34.85187835,300,195.9743366,39.48735039,19.54075684,61.50153438,81.04229122,29.02626,345.5302382,113.6419367,116.2810955,117.3528418,46.87699029,76.75728829
1826,,12.23424346,0.33975,20.77281388,35.16733134,35.01546881,300,199.7512038,39.48735039,19.85929782,62.60065841,82.45995623,28.24374384,349.9422542,111.0068117,113.8795655,113.1450842,48.64666764,78.51570827
1827,,12.41176559,0.336041667,20.43751345,35.42824231,35.18844703,300,203.6507467,39.48735039,20.18246092,63.18329919,83.36576012,28.05924816,354.5631053,107.7700144,110.8462483,108.6982636,50.75352812,80.74455549
1828,,12.59186362,0.332333333,20.25565689,35.12699102,34.93350343,300,205.1088951,39.48735039,20.5103132,63.65829326,84.16860646,29.13441264,357.8992646,108.8938801,111.7743928,110.9434154,50.68848545,79.48769055
1829,,12.77457492,0.328625,20.37168827,35.00820905,34.97060359,300,208.3060708,39.48735039,20.84292271,64.49319853,85.33612124,28.18966752,361.3192099,106.0355527,108.9552402,107.582431,52.57441581,81.26594193
1830,,12.9599374,0.324916667,19.83158972,35.84048446,35.39136201,300,213.871306,37.22588503,21.6674244,68.53964862,90.20707303,27.722104,369.0263681,104.2172574,107.0311,107.2351863,54.62755479,83.23182797
1831,14.052,13.148,0.321208333,21.03584962,34.83194261,35.18707241,300,215.7223643,37.22588503,22.01667265,68.85560359,90.87227624,25.079012,368.8995375,102.7229511,105.2464429,104.7452902,55.42183678,83.23419719
1832,,13.32143851,0.3175,20.95093147,34.510895,34.93351739,300,216.9930289,37.22588503,22.33876274,69.35185542,91.69061816,25.574392,371.4839241,100.3796354,104.4510146,99.93810652,57.10240804,84.64160186
1833,,13.4971649,0.313791667,20.20091917,35.04469894,35.10510234,300,220.935314,37.22588503,22.66510159,69.92962184,92.59472343,24.957564,375.7134865,98.28869565,100.1298161,97.64933247,58.95010074,86.24274542
1834,,13.67520933,0.310083333,19.47578905,34.08967945,34.16548901,300,217.8582273,37.22588503,22.99574526,69.01417164,92.0099169,25.257988,372.3520172,97.08392629,98.87145023,95.78385571,59.0801699,85.30771867
1835,,13.85560239,0.306375,18.87039151,35.15012315,34.81181902,300,224.9077757,35.88867151,23.04164582,69.50539357,92.54703939,25.350672,378.6941586,94.7671087,96.11810175,91.72416096,61.46918855,87.60172202
1836,,14.03837507,0.302666667,18.9108363,36.30358121,35.7992042,300,234.3379116,35.88867151,23.37686422,70.99995071,94.37681493,27.044552,391.64795,99.09042155,100.6540158,97.38809867,60.70806482,85.39061142
1837,,14.22355874,0.298958333,19.97473264,36.67214757,36.64748233,300,243.0551099,35.88867151,23.71650458,72.54587514,96.26237972,25.564804,400.7709651,102.6900456,105.4116925,103.3930334,59.92633821,83.19362456
1838,,14.41118521,0.29525,20.19427416,35.5062892,35.80603999,300,240.6070417,35.88867151,24.06062521,72.91801805,96.97864327,25.913168,399.3875245,103.6438092,104.9140756,104.83766,59.19491515,81.10829612
1839,,14.60128671,0.291541667,20.98408109,35.88708558,36.45050566,300,248.1687125,35.88867151,24.40928523,75.53109114,99.94037637,26.30308,410.3008404,106.0376328,106.8880868,109.9936944,59.45123924,80.39894654
1840,,14.79389589,0.287833333,21.38404551,33.71323075,34.89921601,300,240.7412827,37.29013149,20.00756348,69.5488093,89.55637278,26.94009544,394.5278824,103.3143668,102.6711567,107.4667761,58.70432926,78.35525848
1841,16.035,14.989,0.273,21.46612491,36.54085646,37.32237362,300,260.8520517,37.29013149,20.29781465,73.76574755,94.0635622,26.93363576,419.1393812,102.6143671,101.7829241,104.6245097,62.76307886,82.68222511
1842,,15.16913238,0.2703,21.33252934,37.16347037,37.79366096,300,267.320365,39.53833774,23.52979051,76.06201612,99.59180663,25.43176016,431.8822696,99.11777576,100.2956083,100.8100062,66.96995405,87.17658151
1843,,15.35142953,0.2676,20.44290967,37.65970771,37.89763839,300,271.2772112,39.41914176,23.55890826,76.69626292,100.2551712,25.72890544,436.6804296,95.04288352,97.05849094,94.86677307,70.59328071,90.80193794
1844,,15.53591746,0.2649,20.66278192,35.15009833,35.99634836,300,260.764035,39.41914176,23.69126168,75.18772223,98.8789839,27.04345032,426.105611,93.29733551,93.40096136,94.1866135,70.17616318,89.19351722
1845,,15.7226225,0.2622,20.72743338,36.11358151,36.90842701,300,270.5844687,39.44823684,24.20479294,78.70547755,102.9102705,25.63201024,438.5749863,94.29239121,95.77635557,94.35952726,71.45200282,89.73667941
1846,,15.91157129,0.2595,21.13326009,36.0575357,37.06529118,300,275.000084,39.43322003,24.49199985,79.8242303,104.3162301,26.20046208,444.9499963,96.36344068,97.24531049,98.10068188,70.93314453,88.02716583
1847,,16.1027908,0.2568,21.92757784,36.54985834,37.76416429,300,283.552428,39.40037074,24.6720005,83.59693453,108.268935,25.04417936,456.2659131,102.1104381,102.8198263,107.7596366,68.67864747,84.21726983
1848,,16.29630832,0.2541,21.43217091,35.98189056,37.07691076,300,281.7377979,40.21972576,25.69112181,84.51337779,110.2044996,26.62034128,458.7823645,92.89455156,95.32535442,95.12470733,75.89267056,91.95835165
1849,,16.49215146,0.2514,20.45368592,36.74616623,37.44265977,300,287.9362522,40.19720053,25.84597531,84.85975623,110.7057315,26.26828872,465.107473,89.94320971,91.77011132,90.69131065,79.42665187,95.09759121
1850,,16.69034817,0.2487,18.60959126,36.62840685,36.83085325,300,286.635197,40.16059705,25.87695003,83.79205027,109.6690003,26.41007832,462.8748727,87.23949767,90.23274625,86.81401312,81.46114584,96.37528902
1851,18.054,16.891,0.246,19.13593741,35.8260674,36.39605929,300,286.6566802,38.94048075,26.33262738,84.38294441,110.7155718,26.62099552,462.9337283,85.19310039,88.45474049,84.68227342,83.40938239,97.50797088
1852,,17.08532547,0.2461,19.75323167,35.95665295,36.70971081,300,292.4533234,38.90200016,26.7100571,86.23073345,112.9407906,26.77674976,471.0728639,85.87558309,86.56312258,86.07566868,84.19187671,97.30328653
1853,,17.2818866,0.2462,21.01032759,37.19840712,38.21795354,300,307.9717781,38.88416769,28.16125466,91.50174928,119.6630039,27.49711312,494.0160629,92.2076444,91.01464387,94.48502754,82.23751623,93.96354851
1854,,17.4807091,0.2463,23.59972612,38.35597791,40.12661023,300,327.0723718,39.04090571,28.55380787,96.05211212,124.60592,27.33162424,518.0508218,99.36181379,97.90606049,103.2264319,80.06087986,90.43611312
1855,,17.68181899,0.2464,24.03483189,38.33008795,40.30463938,300,332.3030453,38.935788,29.39875072,98.16639219,127.5651429,28.86969736,527.6736735,99.81389129,97.10490962,104.7770274,81.18967552,90.66808453
1856,,17.88524258,0.2465,24.43682234,38.48047182,40.61986161,300,338.7549231,38.99210106,29.58549295,100.1362589,129.7217518,29.67118272,537.1399587,99.8509043,97.65594991,103.9739473,82.60382014,91.19811734
1857,,18.09100649,0.2466,23.51553124,38.10380589,39.8692091,300,336.3199975,40.2591449,31.19318576,103.1252207,134.3184065,29.0254516,539.9230005,97.79216729,95.42446085,101.2904091,84.78041766,92.53657001
1858,,18.29913765,0.2467,23.00121652,39.0450704,40.38182811,300,344.5632388,40.27510027,31.65280837,103.8973259,135.5501342,29.78150864,550.1699819,92.69149732,92.95460643,93.01235452,91.12898578,98.33463005
1859,,18.50966329,0.2468,23.89968089,40.48289103,41.84256727,300,361.134669,40.353,32.07429348,107.6971088,139.7714023,31.91988456,573.1789559,93.15211021,94.35250412,92.94611429,94.42625918,100.7337129
1860,,18.72261096,0.2469,22.09335991,41.00233121,41.77206913,300,364.6739511,40.39148059,32.97505085,112.1122004,145.0872512,30.5669012,580.7195841,99.34984743,98.86499136,100.7233674,89.70655121,94.6102789
1861,20.244,18.938,0.247,22.81189492,41.79118943,42.65994929,300,376.7096872,41.94008973,35.45958655,116.3726398,151.8322264,30.01470384,600.4967071,99.95361389,97.60513865,101.3571532,92.21960529,96.15452399
1862,,19.15587555,0.244888889,23.49153414,41.64378639,42.78277063,300,382.1406644,41.91850306,36.03842341,118.3593473,154.3977707,29.39389024,607.8508283,99.99573789,96.20467221,101.0584024,93.3379182,96.2136474
1863,,19.37625768,0.242777778,22.62125853,42.5580295,43.3401055,300,391.5725207,41.97575467,36.7158424,121.3722025,158.0880449,29.59647152,621.2327918,97.51356135,98.49067056,96.64019506,97.82128152,99.68826146
1864,,19.59917524,0.240666667,22.42772926,41.89798379,42.8917968,300,391.9804228,43.6069563,39.49012957,124.4070068,163.8971364,30.23688976,629.7214053,94.84759355,96.82017054,92.84514638,101.8978621,102.6615582
1865,,19.82465739,0.238555556,22.80938575,42.31123275,43.48339336,300,401.9587251,43.62572732,40.5065911,129.2134813,169.7200724,29.49518088,644.7997057,97.59836574,98.30199338,95.49416077,101.3900996,100.9881542
1866,,20.05273364,0.236444444,24.09374123,43.68853861,45.16752518,300,422.3302813,43.69518009,41.60897892,134.7033447,176.3123237,30.85770336,673.1954884,100.6889655,102.0958633,100.6721255,102.6195439,101.0501751
1867,,20.28343383,0.234333333,25.18244455,45.57703514,46.94304208,300,443.9816808,44.83176534,45.30314379,139.0034737,184.3066175,30.75641272,703.8764764,105.3410473,106.7659547,106.6247083,102.5691631,99.85180221
1868,,20.51678816,0.232222222,25.87002873,46.0891712,47.50251233,300,454.4418246,44.86179898,46.32027141,142.0293421,188.3496135,30.77601736,718.4292544,103.656175,103.8439541,105.1878209,106.3899423,102.3933553
1869,,20.75282715,0.230111111,24.85637122,49.41989376,50.05221229,300,484.3428445,44.91623493,47.25879977,148.9409709,196.1997707,31.13543576,756.5942858,100.5477473,100.5611056,99.3591756,115.4821258,109.8798547
